document_order,depth,node_type,node_id,original_id,node_title,source_path,level_1_type,level_1_id,level_1_title,level_2_type,level_2_id,level_2_title,level_3_type,level_3_id,level_3_title,level_4_type,level_4_id,level_4_title,level_5_type,level_5_id,level_5_title,level_6_type,level_6_id,level_6_title,level_7_type,level_7_id,level_7_title
628,6,introduction,ORCCAki5XLIZb7e,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCA7cFUc5rIEA,Radical Expressions and Rational Exponents,exercises,ORCCARU8JVQI40q,,introduction,ORCCAki5XLIZb7e,Introduction,,,
629,6,introduction,ORCCAYtaPoBcd9K,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCA7cFUc5rIEA,Radical Expressions and Rational Exponents,exercises,ORCCARU8JVQI40q,,introduction,ORCCAYtaPoBcd9K,Introduction,,,
630,6,introduction,ORCCAuXmUyZ0IwU,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCA7cFUc5rIEA,Radical Expressions and Rational Exponents,exercises,ORCCARU8JVQI40q,,introduction,ORCCAuXmUyZ0IwU,Introduction,,,
631,6,introduction,ORCCA2jExWjbnSB,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCA7cFUc5rIEA,Radical Expressions and Rational Exponents,exercises,ORCCARU8JVQI40q,,introduction,ORCCA2jExWjbnSB,Introduction,,,
632,6,introduction,ORCCAt1dzxr4Lns,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCA7cFUc5rIEA,Radical Expressions and Rational Exponents,exercises,ORCCARU8JVQI40q,,introduction,ORCCAt1dzxr4Lns,Introduction,,,
633,6,introduction,ORCCAEBgluagIzA,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCA7cFUc5rIEA,Radical Expressions and Rational Exponents,exercises,ORCCARU8JVQI40q,,introduction,ORCCAEBgluagIzA,Introduction,,,
634,6,introduction,ORCCAIdglBnQkmK,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCA7cFUc5rIEA,Radical Expressions and Rational Exponents,exercises,ORCCARU8JVQI40q,,introduction,ORCCAIdglBnQkmK,Introduction,,,
635,4,section,ORCCAtlCXSpmB5S,section-solving-radical-equations,Solving Radical Equations,section-solving-radical-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCAtlCXSpmB5S,Solving Radical Equations,,,,,,,,,
636,5,introduction,ORCCA3NsXHxtafA,,Introduction,section-solving-radical-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCAtlCXSpmB5S,Solving Radical Equations,introduction,ORCCA3NsXHxtafA,Introduction,,,,,,
637,5,subsection,ORCCA70NXGGLzjP,,Solving Radical Equations,section-solving-radical-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCAtlCXSpmB5S,Solving Radical Equations,subsection,ORCCA70NXGGLzjP,Solving Radical Equations,,,,,,
638,5,subsection,ORCCA3kwdJYk44c,,Solving a Radical Equation with More Than One Variable,section-solving-radical-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCAtlCXSpmB5S,Solving Radical Equations,subsection,ORCCA3kwdJYk44c,Solving a Radical Equation with More Than One Variable,,,,,,
639,5,exercises,ORCCAoKAUPwyk84,,,section-solving-radical-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCAtlCXSpmB5S,Solving Radical Equations,exercises,ORCCAoKAUPwyk84,,,,,,,
640,6,introduction,ORCCAMCe1GwdiM1,,Introduction,section-solving-radical-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCAtlCXSpmB5S,Solving Radical Equations,exercises,ORCCAoKAUPwyk84,,introduction,ORCCAMCe1GwdiM1,Introduction,,,
641,6,introduction,ORCCAa0HCkAtHSn,,Introduction,section-solving-radical-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCAtlCXSpmB5S,Solving Radical Equations,exercises,ORCCAoKAUPwyk84,,introduction,ORCCAa0HCkAtHSn,Introduction,,,
642,4,section,ORCCApgy30qmZk1,review-radical-expressions-and-equations,Radical Expressions and Equations Chapter Review,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,,,,,,,,,
643,5,introduction,ORCCAnzWAQZycUG,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,introduction,ORCCAnzWAQZycUG,Introduction,,,,,,
644,5,introduction,ORCCAEZCSH3CeOk,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,introduction,ORCCAEZCSH3CeOk,Introduction,,,,,,
645,5,introduction,ORCCAz5EOpWXgKI,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,introduction,ORCCAz5EOpWXgKI,Introduction,,,,,,
646,5,introduction,ORCCAdpwVVR1OeF,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,introduction,ORCCAdpwVVR1OeF,Introduction,,,,,,
647,5,introduction,ORCCA6jmEDTmVrg,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,introduction,ORCCA6jmEDTmVrg,Introduction,,,,,,
648,5,introduction,ORCCA5DhVbtmET7,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,introduction,ORCCA5DhVbtmET7,Introduction,,,,,,
649,5,exercises,ORCCANiBjCsWFdB,,Review Exercises for,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,,,,,,
650,6,introduction,ORCCA1xxA6t1Dcr,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCA1xxA6t1Dcr,Introduction,,,
651,6,introduction,ORCCA8Vphw8NNSQ,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCA8Vphw8NNSQ,Introduction,,,
652,6,introduction,ORCCAkyu2fqpspp,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCAkyu2fqpspp,Introduction,,,
653,6,introduction,ORCCA2LxgacE1ba,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCA2LxgacE1ba,Introduction,,,
654,6,introduction,ORCCAjwmoXmWtUC,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCAjwmoXmWtUC,Introduction,,,
655,6,introduction,ORCCAldaUFup42j,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCAldaUFup42j,Introduction,,,
656,6,introduction,ORCCAsrGebXiWK9,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCAsrGebXiWK9,Introduction,,,
657,6,introduction,ORCCA4yGe06OEh2,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCA4yGe06OEh2,Introduction,,,
658,6,introduction,ORCCAxJP0Cvoaxp,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCAxJP0Cvoaxp,Introduction,,,
659,6,introduction,ORCCAcKby70TszE,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCAcKby70TszE,Introduction,,,
660,6,introduction,ORCCALfUKctIgVN,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCALfUKctIgVN,Introduction,,,
661,6,introduction,ORCCALPnUSOf7y8,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCALPnUSOf7y8,Introduction,,,
662,6,introduction,ORCCA44pg1JJUIo,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCA9e54Yenj3t,Radical Expressions and Equations,section,ORCCApgy30qmZk1,Radical Expressions and Equations Chapter Review,exercises,ORCCANiBjCsWFdB,Review Exercises for,introduction,ORCCA44pg1JJUIo,Introduction,,,
663,3,chapter,ORCCAFnyM8LC3N1,chapter-solving-quadratic-equations,Solving Quadratic Equations,chapter-solving-quadratic-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,,,,,,,,,,,,
664,4,introduction,ORCCA3IS8kkp7z4,,Introduction,chapter-solving-quadratic-equations.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,introduction,ORCCA3IS8kkp7z4,Introduction,,,,,,,,,
665,4,section,ORCCAz5onNuVDgE,section-solving-quadratic-equations-by-using-a-square-root,Solving Quadratic Equations by Using a Square Root,section-solving-quadratic-equations-by-using-a-square-root.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAz5onNuVDgE,Solving Quadratic Equations by Using a Square Root,,,,,,,,,
666,5,introduction,ORCCAigDhxWxdzW,,Introduction,section-solving-quadratic-equations-by-using-a-square-root.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAz5onNuVDgE,Solving Quadratic Equations by Using a Square Root,introduction,ORCCAigDhxWxdzW,Introduction,,,,,,
667,5,subsection,ORCCAwWUfjfPfdf,,Solving Quadratic Equations Using the Square Root Property,section-solving-quadratic-equations-by-using-a-square-root.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAz5onNuVDgE,Solving Quadratic Equations by Using a Square Root,subsection,ORCCAwWUfjfPfdf,Solving Quadratic Equations Using the Square Root Property,,,,,,
668,5,subsection,ORCCA4tlTiJmuLj,subsection-pythagorean-theorem,The Pythagorean Theorem,section-solving-quadratic-equations-by-using-a-square-root.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAz5onNuVDgE,Solving Quadratic Equations by Using a Square Root,subsection,ORCCA4tlTiJmuLj,The Pythagorean Theorem,,,,,,
669,5,exercises,ORCCAqnZlSYla7n,,,section-solving-quadratic-equations-by-using-a-square-root.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAz5onNuVDgE,Solving Quadratic Equations by Using a Square Root,exercises,ORCCAqnZlSYla7n,,,,,,,
670,6,introduction,ORCCAJvbU3QBuz7,,Introduction,section-solving-quadratic-equations-by-using-a-square-root.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAz5onNuVDgE,Solving Quadratic Equations by Using a Square Root,exercises,ORCCAqnZlSYla7n,,introduction,ORCCAJvbU3QBuz7,Introduction,,,
671,6,introduction,ORCCAhlgFf0wIYj,,Introduction,section-solving-quadratic-equations-by-using-a-square-root.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAz5onNuVDgE,Solving Quadratic Equations by Using a Square Root,exercises,ORCCAqnZlSYla7n,,introduction,ORCCAhlgFf0wIYj,Introduction,,,
672,6,introduction,ORCCAy59yHwyrhd,,Introduction,section-solving-quadratic-equations-by-using-a-square-root.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAz5onNuVDgE,Solving Quadratic Equations by Using a Square Root,exercises,ORCCAqnZlSYla7n,,introduction,ORCCAy59yHwyrhd,Introduction,,,
673,4,section,ORCCAYkAwEZgxDo,section-the-quadratic-formula,The Quadratic Formula,section-the-quadratic-formula.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAYkAwEZgxDo,The Quadratic Formula,,,,,,,,,
674,5,introduction,ORCCAZyFOR3jVWi,,Introduction,section-the-quadratic-formula.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAYkAwEZgxDo,The Quadratic Formula,introduction,ORCCAZyFOR3jVWi,Introduction,,,,,,
675,5,subsection,ORCCASfCICvKRpc,,Solving Quadratic Equations with the Quadratic Formula,section-the-quadratic-formula.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAYkAwEZgxDo,The Quadratic Formula,subsection,ORCCASfCICvKRpc,Solving Quadratic Equations with the Quadratic Formula,,,,,,
676,5,subsection,ORCCAj63kykDh3O,,Applications,section-the-quadratic-formula.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAYkAwEZgxDo,The Quadratic Formula,subsection,ORCCAj63kykDh3O,Applications,,,,,,
677,5,subsection,ORCCAbpwXZD0rh0,,Radical Equations,section-the-quadratic-formula.ptx,book,ORCCAAnFMUrVenl,Open Resources for Community College Algebra,part,ORCCAedgVYrbDIB,Preparation for STEM,chapter,ORCCAFnyM8LC3N1,Solving Quadratic Equations,section,ORCCAYkAwEZgxDo,The Quadratic Formula,subsection,ORCCAbpwXZD0rh0,Radical Equations,,,,,,
